NWT Number,Loss,Mass Balance,Seconds Elapased,# of Iterations,Min Loss
2388,575.0623232605478,-0.03,574.545,3.0,462.21899680036455
2389,705.1839494293333,-0.07,701.737,3.0,462.21899680036455
2390,858.9607982855872,-0.11,848.63,3.0,462.21899680036455
2391,742711084530.5725,4.44,2038.507,1.0,462.21899680036455
2392,926.4331902830675,-0.05,924.12,3.0,462.21899680036455
2393,2546.909,-0.0,2546.909,2.0,462.21899680036455
2394,889.995848731583,-0.09,882.816,3.0,462.21899680036455
2395,1065.4972175371781,-0.12,1050.264,2.0,462.21899680036455
2396,648.8046615082816,-0.03,648.221,3.0,462.21899680036455
2397,137677516.1423858,3.28,2927.853,2.0,462.21899680036455
2398,725.5412526389179,-0.06,722.934,3.0,462.21899680036455
2399,567.2539249204086,-0.12,559.144,2.0,462.21899680036455
2400,574.7074678733458,-0.01,574.65,3.0,462.21899680036455
2401,550.0009100988794,-0.11,543.386,2.0,462.21899680036455
2402,659.0595120872879,-0.08,654.855,3.0,462.21899680036455
2403,624.8218787724228,-0.02,624.572,3.0,462.21899680036455
2404,3881.0950595222157,-0.16,3783.0,2.0,462.21899680036455
2405,623.228224445443,-0.1,617.027,3.0,462.21899680036455
2406,15567.43265181766,0.96,6194.0,2.0,462.21899680036455
2407,854.0008758621668,-0.06,850.932,3.0,462.21899680036455
2408,4232.5682047516675,-0.05,4222.0,4.0,462.21899680036455
2409,867.3318633680489,-0.02,866.985,3.0,462.21899680036455
2410,583.7674638771958,-0.07,580.914,3.0,462.21899680036455
2411,856.6289339651152,-0.15,837.57,2.0,462.21899680036455
2412,1122.405872568529,-0.02,1121.957,3.0,462.21899680036455
2413,723.6413605179656,-0.01,723.569,3.0,462.21899680036455
2414,938795.3331579134,2.46,2210.011,2.0,462.21899680036455
2415,621.6556970398126,-0.12,612.768,2.0,462.21899680036455
2416,585.148634926504,-0.11,578.111,3.0,462.21899680036455
2417,759.3439789241571,-0.04,758.13,3.0,462.21899680036455
2418,952.4807660823618,-0.06,949.058,3.0,462.21899680036455
2419,668.3715681190197,-0.13,657.171,2.0,462.21899680036455
2420,575.4125380188893,0.11,568.492,3.0,462.21899680036455
2421,891673.5408494322,2.35,3562.99,2.0,462.21899680036455
2422,693.0473012650054,0.01,692.978,3.0,462.21899680036455
2423,627.8633446621922,-0.1,621.616,2.0,462.21899680036455
2424,2525.097678571652,-0.09,2504.727,2.0,462.21899680036455
2425,836.5735775090801,-0.03,835.821,2.0,462.21899680036455
2426,1811.8421304179196,0.1,1793.814,3.0,462.21899680036455
2427,586.6692121049203,-0.06,584.561,3.0,462.21899680036455
2428,910.4151223959204,-0.07,905.965,2.0,462.21899680036455
2429,1160.4325325653824,0.17,1127.376,3.0,462.21899680036455
2430,700.4236975788878,-0.13,688.686,3.0,462.21899680036455
2431,54702746755.92861,4.13,2139.398,1.0,462.21899680036455
2432,609.8278823732229,0.02,609.584,2.0,462.21899680036455
2433,11276.00206164649,-0.16,10991.0,2.0,462.21899680036455
2434,732.191351713361,-0.15,715.901,2.0,462.21899680036455
2435,621.3891358067386,-0.01,621.327,2.0,462.21899680036455
2436,6310.256683979347,0.08,6270.0,2.0,462.21899680036455
2437,744.0738500423188,0.06,741.4,2.0,462.21899680036455
2438,951.3502137193135,-0.07,946.7,2.0,462.21899680036455
2439,10502.147265777814,-0.12,10352.0,2.0,462.21899680036455
2440,700.1794875466649,0.07,696.757,2.0,462.21899680036455
2441,623.8106810047937,0.06,621.569,2.0,462.21899680036455
2442,21000.797216077124,-0.16,20470.0,2.0,462.21899680036455
2443,2577.501606731678,-0.16,2512.355,2.0,462.21899680036455
2444,611.9751343036692,0.08,608.071,2.0,462.21899680036455
2445,1075.3516179565213,-0.16,1048.172,2.0,462.21899680036455
2446,1055.9429198659614,0.11,1043.243,2.0,462.21899680036455
2447,588.1064211656264,-0.09,583.362,2.0,462.21899680036455
2448,4467.141711845911,0.04,4460.0,13.0,462.21899680036455
2449,637.226,-0.0,637.226,2.0,462.21899680036455
2450,529063.6715160012,2.51,971.425,1.0,462.21899680036455
2451,22034.59201354642,0.99,8269.0,2.0,462.21899680036455
2452,2625.167,-0.0,2625.167,2.0,462.21899680036455
2453,702.765,-0.0,702.765,2.0,462.21899680036455
2454,813.1804119574407,0.05,811.15,2.0,462.21899680036455
2455,3699.8477200740695,-0.09,3670.0,2.0,462.21899680036455
2456,717.8357799889396,-0.01,717.764,2.0,462.21899680036455
2457,806.1362277450986,-0.13,792.627,2.0,462.21899680036455
2458,686.8224752910746,0.11,678.562,2.0,462.21899680036455
2459,1061.1874064130657,-0.06,1057.374,2.0,462.21899680036455
2460,588.6610000000001,-0.0,588.6610000000001,2.0,462.21899680036455
2461,4476.892767411314,-0.14,4390.0,2.0,462.21899680036455
2462,871.3927724431561,-0.09,864.363,2.0,462.21899680036455
2463,689.9493521561815,0.06,687.47,2.0,462.21899680036455
2464,6915.185980117696,-0.19,6670.0,2.0,462.21899680036455
2465,62210.03622578289,1.41,8520.0,1.0,462.21899680036455
2466,6356.883188501138,0.12,6266.0,2.0,462.21899680036455
2467,2466.6489715757493,-0.06,2457.785,2.0,462.21899680036455
2468,576.2123578260325,0.03,575.694,2.0,462.21899680036455
2469,4660.455568808588,-0.14,4570.0,2.0,462.21899680036455
2470,594.3964183617306,0.07,591.491,2.0,462.21899680036455
2471,657.0742476671645,-0.13,646.063,2.0,462.21899680036455
2472,929.2443714038895,-0.22,885.34,2.0,462.21899680036455
2473,591.0762535402488,0.13,581.171,2.0,462.21899680036455
2474,639.7197331683516,0.04,638.697,2.0,462.21899680036455
2475,678.3909850285894,0.07,675.075,2.0,462.21899680036455
2476,1105.8995918514095,-0.14,1084.435,2.0,462.21899680036455
2477,727.7077671382963,-0.01,727.635,2.0,462.21899680036455
2478,622.8941078182422,0.02,622.645,2.0,462.21899680036455
2479,973.3364039161581,-0.11,961.63,2.0,462.21899680036455
2480,587.0748540541022,-0.05,585.609,2.0,462.21899680036455
2481,9167.484550935864,-0.08,9109.0,2.0,462.21899680036455
2482,708.0214523414867,-0.12,697.899,2.0,462.21899680036455
2483,481.3697086289727,-0.1,476.58,2.0,462.21899680036455
2484,50184.221640485746,1.64,3407.915,2.0,462.21899680036455
2485,597.1950983503314,-0.07,594.276,2.0,462.21899680036455
2486,1007.1429293268939,-0.07,1002.22,2.0,462.21899680036455
2487,837.3562619142364,-0.16,816.192,2.0,462.21899680036455
2488,515.0759598554689,-0.08,511.79,2.0,462.21899680036455
2489,463.2592436032361,-0.09,459.522,2.0,462.21899680036455
2490,604.8182025744587,-0.11,597.544,2.0,462.21899680036455
2491,900.4992722938593,-0.12,887.625,2.0,462.21899680036455
2492,502.179522469372,0.13,493.764,2.0,462.21899680036455
2493,659.056408119813,-0.12,649.634,2.0,462.21899680036455
2494,990.0676318902584,-0.11,978.16,2.0,462.21899680036455
2495,742.0540095456776,-0.12,731.445,2.0,462.21899680036455
2496,1209.2730348620028,-0.11,1194.729,2.0,462.21899680036455
2497,37868.53779839078,1.46,4493.0,2.0,462.21899680036455
2498,1059.7500738163899,-0.07,1054.57,2.0,462.21899680036455
2499,2354.592776183593,-0.15,2302.206,2.0,462.21899680036455
2500,1318.9319586494064,-0.07,1312.485,2.0,462.21899680036455
2501,31053.168120724524,1.75,1452.376,2.0,462.21899680036455
2502,567.1859531403848,-0.12,559.077,2.0,462.21899680036455
2503,544.430071676665,-0.09,540.038,2.0,462.21899680036455
2504,551.3360735084055,-0.16,537.401,2.0,462.21899680036455
2505,726.7918086698697,-0.12,716.401,2.0,462.21899680036455
2506,649.9819407846911,-0.02,649.722,3.0,462.21899680036455
2507,625.2936688519352,-0.13,614.815,2.0,462.21899680036455
2508,606.8055921656536,-0.14,595.028,2.0,462.21899680036455
2509,690.8523001380875,-0.13,679.275,2.0,462.21899680036455
2510,753.1398944666337,-0.22,717.556,2.0,462.21899680036455
2511,99150.42079202256,1.9,2682.202,2.0,462.21899680036455
2512,973.3030279408371,-0.22,927.317,2.0,462.21899680036455
2513,689.2125448542843,-0.12,679.359,2.0,462.21899680036455
2514,1786.827421231053,-0.03,1785.22,2.0,462.21899680036455
2515,1182.1575427691798,-0.15,1155.856,2.0,462.21899680036455
2516,632.3513576066648,-0.09,627.25,3.0,462.21899680036455
2517,726.625039949515,-0.1,719.395,3.0,462.21899680036455
2518,650.3893585708204,0.15,635.919,3.0,462.21899680036455
2519,1673.0117408194874,0.12,1649.093,3.0,462.21899680036455
2520,752.5180661963029,-0.04,751.315,3.0,462.21899680036455
2521,9975.982027388553,-0.11,9856.0,3.0,462.21899680036455
2522,856.0983716243195,-0.11,845.802,2.0,462.21899680036455
2523,727.3682922964953,-0.08,722.728,2.0,462.21899680036455
2524,719.9026648512387,-0.08,715.31,2.0,462.21899680036455
2525,745.2994084157724,-0.12,734.644,3.0,462.21899680036455
2526,2.175726266414481e+19,5.97,7227.0,1.0,462.21899680036455
2527,884.04381375346,-0.08,878.404,3.0,462.21899680036455
2528,633.1943162657606,-0.01,633.131,3.0,462.21899680036455
2529,566.1071844704308,-0.15,553.512,3.0,462.21899680036455
2530,2164.099537295294,-0.15,2115.951,2.0,462.21899680036455
2531,652.0315644143934,-0.03,651.445,3.0,462.21899680036455
2532,1111.6457405924466,-0.07,1106.212,2.0,462.21899680036455
2533,591.4106341321245,-0.1,585.526,3.0,462.21899680036455
2534,642.7030017169927,-0.1,636.308,2.0,462.21899680036455
2535,746.8378516879096,-0.03,746.166,3.0,462.21899680036455
2536,653.3469206665915,-0.14,640.6659999999999,2.0,462.21899680036455
2537,1720.5845098622265,0.28,1590.843,3.0,462.21899680036455
2538,777.9600239830077,-0.09,771.684,2.0,462.21899680036455
2539,582.2955431660333,-0.09,577.598,2.0,462.21899680036455
2540,999999999999.0,999999.0,21000.0,-1.0,462.21899680036455
2541,27077.674329207744,1.11,7898.0,2.0,462.21899680036455
2542,609.6789982634106,-0.13,599.462,2.0,462.21899680036455
2543,4717.053809871,-0.09,4679.0,2.0,462.21899680036455
2544,814.7326794155476,-0.09,808.16,3.0,462.21899680036455
2545,2671.5133964436227,-0.07,2658.455,2.0,462.21899680036455
2546,1222.947786616661,-0.07,1216.97,2.0,462.21899680036455
2547,632.6163828646609,-0.13,622.015,3.0,462.21899680036455
2548,961.8656131450649,-0.07,957.164,2.0,462.21899680036455
2549,1124.6637420156144,-0.03,1123.652,3.0,462.21899680036455
2550,791.3565091971981,-0.08,786.308,3.0,462.21899680036455
2551,1248.1799996368572,-0.12,1230.335,3.0,462.21899680036455
2552,771.6402841088715,0.16,752.137,2.0,462.21899680036455
2553,5785.278525807635,-0.07,5757.0,3.0,462.21899680036455
2554,2049.587166222378,0.31,1861.79,3.0,462.21899680036455
2555,678.5054677442553,-0.12,668.805,2.0,462.21899680036455
2556,246153.68651933907,2.05,3682.0,2.0,462.21899680036455
2557,749.857765320451,-0.08,745.074,3.0,462.21899680036455
2558,846.9082488525733,-0.09,840.076,2.0,462.21899680036455
2559,892.8630993154931,-0.15,872.998,2.0,462.21899680036455
2560,2026.9599368196255,-0.06,2019.676,2.0,462.21899680036455
2561,776.4722746809298,-0.06,773.682,3.0,462.21899680036455
2562,999999999999.0,999999.0,21000.0,-1.0,462.21899680036455
2563,2517.0136750705706,-0.05,2510.729,3.0,462.21899680036455
2564,776.0467946249433,-0.1,768.325,3.0,462.21899680036455
2565,763.4509171946845,-0.12,752.5360000000001,3.0,462.21899680036455
2566,1083.2690348408821,-0.07,1077.974,3.0,462.21899680036455
2567,679.9156285537058,-0.12,670.195,3.0,462.21899680036455
2568,527.5938866122799,-0.07,525.015,3.0,462.21899680036455
2569,846.921992734548,0.08,841.519,2.0,462.21899680036455
2570,2751.4604893011415,-0.1,2724.083,2.0,462.21899680036455
2571,3.541779472659793e+18,5.81,7747.0,1.0,462.21899680036455
2572,531.3954733043174,-0.1,526.108,2.0,462.21899680036455
2573,1275.0945490821373,-0.09,1264.808,3.0,462.21899680036455
2574,999999999999.0,999999.0,21000.0,-1.0,462.21899680036455
2575,1548.6543434174173,-0.13,1522.702,2.0,462.21899680036455
2576,965.213036279048,-0.13,949.038,3.0,462.21899680036455
2577,593.5123497952798,-0.08,589.726,3.0,462.21899680036455
2578,588.418511112319,-0.12,580.006,2.0,462.21899680036455
2579,711.4456200536844,-0.11,702.889,2.0,462.21899680036455
2580,1140.7560321219926,-0.07,1135.18,2.0,462.21899680036455
2581,721.7031667082753,-0.01,721.631,3.0,462.21899680036455
2582,995.5345817258432,-0.04,993.943,2.0,462.21899680036455
2583,757.3868941747965,-0.02,757.0840000000001,3.0,462.21899680036455
2584,1594.332175559585,-0.11,1575.157,2.0,462.21899680036455
2585,874.2344169326087,-0.13,859.584,3.0,462.21899680036455
2586,32893.95843212401,1.19,7982.0,3.0,462.21899680036455
2587,2134.6741982720405,1.15,568.823,3.0,462.21899680036455
2588,1471.6755716574285,0.07,1464.482,2.0,462.21899680036455
2589,654.075626008191,-0.11,646.2090000000001,2.0,462.21899680036455
2590,1934.6994461833024,-0.03,1932.959,2.0,462.21899680036455
2591,1063.6120058250492,-0.13,1045.788,2.0,462.21899680036455
2592,1666.1545144180334,-0.1,1649.576,3.0,462.21899680036455
2593,765.4683563308565,-0.11,756.262,3.0,462.21899680036455
2594,633.3640897749692,-0.12,624.309,2.0,462.21899680036455
2595,530.6912366005969,-0.09,526.41,2.0,462.21899680036455
2596,476.23114689987864,-0.08,473.193,2.0,462.21899680036455
2597,557.783717671716,-0.05,556.391,2.0,462.21899680036455
2598,637.9414545025261,-0.09,632.795,2.0,462.21899680036455
2599,730.8152825903755,-0.08,726.153,2.0,462.21899680036455
2600,605.9990092335784,-0.08,602.133,2.0,462.21899680036455
2601,988.6937233659085,-0.14,969.504,2.0,462.21899680036455
2602,798151681618.8516,4.43,2393.865,1.0,462.21899680036455
2603,931.283593453897,-0.06,927.937,2.0,462.21899680036455
2604,656.9854121608199,-0.05,655.345,2.0,462.21899680036455
2605,578.6606027840974,-0.11,571.701,2.0,462.21899680036455
2606,805.3210640085076,0.02,804.999,2.0,462.21899680036455
2607,7129.032637642835,0.29,6554.0,2.0,462.21899680036455
2608,574.6627251841526,-0.04,573.744,2.0,462.21899680036455
2609,1020.2476091742118,-0.11,1007.977,2.0,462.21899680036455
2610,936.9078042114329,-0.06,933.5409999999999,2.0,462.21899680036455
2611,535.2033639101584,-0.08,531.789,2.0,462.21899680036455
2612,999999999999.0,999999.0,21000.0,-1.0,462.21899680036455
2613,1022.9752893592599,-0.12,1008.35,2.0,462.21899680036455
2614,670.4607972563215,-0.09,665.052,2.0,462.21899680036455
2615,1030.681802187729,-0.09,1022.367,2.0,462.21899680036455
2616,834.9115558981327,-0.11,824.87,2.0,462.21899680036455
2617,2006.8103285198763,-0.16,1956.088,2.0,462.21899680036455
2618,56057819.11469847,2.97,8275.0,1.0,462.21899680036455
2619,586.3244546189753,-0.03,585.797,2.0,462.21899680036455
2620,665.9343706850971,-0.08,661.686,2.0,462.21899680036455
2621,918.0703335568207,-0.09,910.664,2.0,462.21899680036455
2622,1862.705684603108,-0.06,1856.012,2.0,462.21899680036455
2623,662.3388367863349,-0.03,661.743,2.0,462.21899680036455
2624,37371671.59490745,2.89,8816.0,1.0,462.21899680036455
2625,1022.1267864513399,-0.09,1013.881,2.0,462.21899680036455
2626,446.63105323244696,-0.1,442.187,2.0,446.63105323244696
2627,568.4383888663067,-0.08,564.812,2.0,446.63105323244696
2628,659.2775790659178,-0.09,653.9590000000001,2.0,446.63105323244696
2629,555.1235718294587,-0.1,549.6,2.0,446.63105323244696
2630,537.5729401262042,-0.1,532.224,2.0,446.63105323244696
2631,686.6465050640913,-0.08,682.266,2.0,446.63105323244696
2632,755.220570229835,-0.1,747.706,2.0,446.63105323244696
2633,21816.664487555063,1.19,5294.0,3.0,446.63105323244696
2634,713.1883425767943,-0.1,706.092,2.0,446.63105323244696
2635,952.9954632960846,-0.1,943.513,2.0,446.63105323244696
2636,2948.2324363970515,-0.08,2929.424,2.0,446.63105323244696
2637,853.5823228428458,-0.07,849.41,2.0,446.63105323244696
2638,560.178872915715,-0.1,554.605,2.0,446.63105323244696
2639,815.6598241360936,-0.13,801.991,2.0,446.63105323244696
2640,1235.077386100461,-0.11,1220.223,2.0,446.63105323244696
2641,798.9166981579112,-0.16,778.724,2.0,446.63105323244696
2642,1622.979961625669,0.3,1483.292,2.0,446.63105323244696
2643,773.1522382126989,-0.09,766.915,2.0,446.63105323244696
2644,539.7798997412831,-0.1,534.409,2.0,446.63105323244696
2645,5407.624842091909,-0.09,5364.0,2.0,446.63105323244696
2646,526.8994277250035,-0.06,525.006,2.0,446.63105323244696
2647,4.2552478187251096e+23,6.73,9088.0,1.0,446.63105323244696
2648,549.9647446940382,-0.12,542.102,2.0,446.63105323244696
2649,665.3255224984484,-0.13,654.176,2.0,446.63105323244696
2650,560.1011732664192,-0.13,550.715,2.0,446.63105323244696
2651,2041.427527527079,-0.07,2031.449,2.0,446.63105323244696
2652,772.299278904728,-0.06,769.524,2.0,446.63105323244696
2653,882.2680902891329,-0.14,865.144,2.0,446.63105323244696
2654,825.711971390639,-0.1,817.496,2.0,446.63105323244696
2655,648.6861463973652,-0.12,639.412,2.0,446.63105323244696
2656,1125.7181123416167,-0.11,1112.179,2.0,446.63105323244696
2657,870.6087210919351,-0.16,848.604,2.0,446.63105323244696
2658,3270661.102656938,2.43,8916.0,1.0,446.63105323244696
2659,550.604612966438,-0.06,548.626,2.0,446.63105323244696
2660,723.0213896134364,-0.13,710.905,2.0,446.63105323244696
2661,645.7493728780629,-0.04,644.717,2.0,446.63105323244696
2662,23701.41629802567,1.39,3433.001,2.0,446.63105323244696
2663,7956.656409867166,-0.17,7730.0,2.0,446.63105323244696
2664,629.4221160405465,-0.11,621.852,2.0,446.63105323244696
2665,674.5941728931015,-0.06,672.17,2.0,446.63105323244696
2666,1334.164386584892,-0.08,1325.653,2.0,446.63105323244696
2667,741.3164095608681,-0.09,735.336,2.0,446.63105323244696
2668,2421.1395223282343,-0.17,2352.17,2.0,446.63105323244696
2669,606.0553515046779,-0.1,600.025,2.0,446.63105323244696
2670,644.0875464839615,-0.06,641.773,2.0,446.63105323244696
2671,923.5091260768781,-0.07,918.995,2.0,446.63105323244696
2672,938.7944651516526,-0.18,908.865,2.0,446.63105323244696
2673,904.9796984532373,-0.1,895.975,2.0,446.63105323244696
2674,682.5494808084632,0.1,675.758,2.0,446.63105323244696
2675,622.5702233858939,-0.06,620.333,2.0,446.63105323244696
2676,2797.5582808949343,0.14,2743.26,2.0,446.63105323244696
2677,745387.6820769799,1.89,20943.0,1.0,446.63105323244696
2678,659.5921083682321,-0.15,644.917,2.0,446.63105323244696
2679,985.765375249685,-0.06,982.223,2.0,446.63105323244696
2680,1745.6748537598087,-0.09,1731.592,2.0,446.63105323244696
2681,927.9027869952125,-0.1,918.67,2.0,446.63105323244696
2682,490.87884372288596,-0.11,484.975,2.0,446.63105323244696
2683,524.4957428403388,-0.07,521.932,2.0,446.63105323244696
2684,626.0826262176228,-0.1,619.853,2.0,446.63105323244696
2685,747.7441861521227,-0.11,738.751,2.0,446.63105323244696
2686,757.3766944296605,-0.15,740.526,2.0,446.63105323244696
2687,618.1009554301223,-0.11,610.667,2.0,446.63105323244696
2688,1339.1398124221068,-0.21,1281.367,2.0,446.63105323244696
2689,1306.0720994701883,-0.07,1299.688,2.0,446.63105323244696
2690,1188.1258066402331,-0.01,1188.007,2.0,446.63105323244696
2691,15132.970178936455,-0.07,15059.0,2.0,446.63105323244696
2692,6656.74501047295,0.71,4021.0,1.0,446.63105323244696
2693,1364.44734709617,0.23,1294.144,2.0,446.63105323244696
2694,580.3324038995454,-0.1,574.558,2.0,446.63105323244696
2695,596.6618570621778,-0.13,586.663,2.0,446.63105323244696
2696,1883.3548660524323,-0.07,1874.149,2.0,446.63105323244696
2697,754.3953635050711,-0.15,737.611,2.0,446.63105323244696
2698,498.92894897225284,-0.08,495.746,2.0,446.63105323244696
2699,715.6994267874593,-0.15,699.776,2.0,446.63105323244696
2700,751.5086331167124,-0.09,745.446,2.0,446.63105323244696
2701,481.4792089074082,-0.06,479.749,2.0,446.63105323244696
2702,867.6370224193518,-0.07,863.396,2.0,446.63105323244696
2703,683.6723567224504,-0.17,664.197,2.0,446.63105323244696
2704,600.8887964862507,-0.12,592.298,2.0,446.63105323244696
2705,584.2623387613955,-0.08,580.535,2.0,446.63105323244696
2706,525.7900695280651,-0.07,523.22,2.0,446.63105323244696
2707,510.7043302142863,-0.07,508.20799999999997,2.0,446.63105323244696
2708,602.8092116414466,-0.06,600.643,2.0,446.63105323244696
2709,613.2210829120847,-0.08,609.309,2.0,446.63105323244696
2710,506.6620731825861,-0.05,505.397,2.0,446.63105323244696
2711,521.4365375656363,-0.08,518.11,2.0,446.63105323244696
2712,526.8381927697565,-0.07,524.263,2.0,446.63105323244696
2713,541.4612022696306,-0.11,534.949,2.0,446.63105323244696
2714,583.8036863487245,-0.05,582.346,2.0,446.63105323244696
2715,574.0934410547346,-0.05,572.66,2.0,446.63105323244696
2716,504.7998423548242,-0.1,499.777,2.0,446.63105323244696
2717,538.539388384574,-0.07,535.907,2.0,446.63105323244696
2718,608.8855120728477,-0.1,602.827,2.0,446.63105323244696
2719,481.4714394177353,-0.07,479.118,2.0,446.63105323244696
2720,576.0499472875085,-0.08,572.375,2.0,446.63105323244696
2721,700.3045748077939,-0.05,698.556,2.0,446.63105323244696
2722,540.4637037043991,-0.1,535.086,2.0,446.63105323244696
2723,619.9724966693545,-0.13,609.583,2.0,446.63105323244696
2724,590.7497456130473,-0.09,585.984,2.0,446.63105323244696
2725,584.4827448560992,-0.08,580.754,2.0,446.63105323244696
2726,504.41897292936727,-0.08,501.201,2.0,446.63105323244696
2727,638.3729390936907,-0.05,636.779,2.0,446.63105323244696
2728,509.78118385696473,-0.11,503.65,2.0,446.63105323244696
2729,693.2812638337325,-0.1,686.383,2.0,446.63105323244696
2730,619.0697258863671,-0.12,610.219,2.0,446.63105323244696
2731,567.6830601883205,-0.12,559.567,2.0,446.63105323244696
2732,565.5321861591906,-0.13,556.055,2.0,446.63105323244696
2733,508.3096782263832,-0.09,504.209,2.0,446.63105323244696
2734,594.5670522791609,-0.14,583.027,2.0,446.63105323244696
2735,516.9767252766792,-0.11,510.759,2.0,446.63105323244696
2736,570.6756616906266,-0.08,567.035,2.0,446.63105323244696
2737,605.0809440895866,-0.13,594.941,2.0,446.63105323244696
2738,615.989753881322,-0.13,605.667,2.0,446.63105323244696
2739,589.6795398073888,-0.12,581.249,2.0,446.63105323244696
2740,494.6106839023297,-0.13,486.322,2.0,446.63105323244696
2741,557.0791150945857,-0.09,552.585,2.0,446.63105323244696
2742,538.8200801589235,-0.15,526.832,2.0,446.63105323244696
2743,555.4540048698556,-0.09,550.973,2.0,446.63105323244696
2744,629.9457791759395,-0.08,625.927,2.0,446.63105323244696
2745,534.8284293165586,-0.11,528.396,2.0,446.63105323244696
2746,609.8810944272386,-0.11,602.546,2.0,446.63105323244696
2747,542.8393416973811,-0.1,537.438,2.0,446.63105323244696
2748,508.59561088272653,-0.1,503.535,2.0,446.63105323244696
2749,590.8675242015373,-0.12,582.42,2.0,446.63105323244696
2750,528.293896579252,-0.09,524.032,2.0,446.63105323244696
2751,521.6395908707057,-0.14,511.515,2.0,446.63105323244696
2752,598.8524519586482,-0.11,591.65,2.0,446.63105323244696
2753,532.6561145389268,-0.06,530.742,2.0,446.63105323244696
2754,604.457496354892,-0.13,594.328,2.0,446.63105323244696
2755,607.289439637762,-0.07,604.321,2.0,446.63105323244696
2756,560.238465875573,-0.1,554.664,2.0,446.63105323244696
2757,616.2514332758251,-0.12,607.441,2.0,446.63105323244696
2758,590.3486327265122,-0.07,587.463,2.0,446.63105323244696
2759,522.4788807904276,-0.14,512.338,2.0,446.63105323244696
2760,495.76778210712064,-0.08,492.605,2.0,446.63105323244696
2761,596.7548095661668,-0.1,590.817,2.0,446.63105323244696
2762,669.0109463858256,-0.14,656.026,2.0,446.63105323244696
2763,707.6019659995794,-0.14,693.868,2.0,446.63105323244696
2764,515.8089117188613,-0.05,514.521,2.0,446.63105323244696
2765,530.3877885995773,-0.09,526.109,2.0,446.63105323244696
2766,557.3959428796047,-0.08,553.84,2.0,446.63105323244696
2767,487.09084817195753,-0.12,480.127,2.0,446.63105323244696
2768,559.6025343989155,-0.12,551.602,2.0,446.63105323244696
2769,578.2796393106793,-0.07,575.453,2.0,446.63105323244696
2770,478.66653861846555,-0.09,474.805,2.0,446.63105323244696
2771,749.8056912840967,-0.1,742.345,2.0,446.63105323244696
2772,577.4956701774812,-0.13,567.818,2.0,446.63105323244696
2773,921.5778997610707,-0.11,910.494,2.0,446.63105323244696
2774,952.8857192929514,-0.07,948.228,2.0,446.63105323244696
2775,543.8583877309522,-0.07,541.2,2.0,446.63105323244696
2776,562.8002515725759,-0.12,554.754,2.0,446.63105323244696
2777,711.7581722585537,-0.01,711.687,2.0,446.63105323244696
2778,896.7961682100314,-0.08,891.075,2.0,446.63105323244696
2779,1750.8647920099124,0.22,1668.141,2.0,446.63105323244696
2780,766.7106187604976,-0.19,739.526,2.0,446.63105323244696
2781,794.3995753484065,-0.17,771.77,2.0,446.63105323244696
2782,603.8414551458436,-0.11,596.579,2.0,446.63105323244696
2783,550.7128436759372,-0.13,541.484,2.0,446.63105323244696
2784,672.8843107596347,-0.1,666.189,2.0,446.63105323244696
2785,640.7751181225565,-0.07,637.643,2.0,446.63105323244696
2786,469.28934907249203,-0.13,461.425,2.0,446.63105323244696
2787,762.1221576012522,-0.14,747.33,2.0,446.63105323244696
2788,502.13898866589903,-0.12,494.96,2.0,446.63105323244696
2789,578.1024887871663,-0.14,566.882,2.0,446.63105323244696
2790,660.7720793236937,-0.16,644.071,2.0,446.63105323244696
2791,917.1628107886002,-0.13,901.793,2.0,446.63105323244696
2792,587.9214040643832,-0.12,579.516,2.0,446.63105323244696
2793,2149.319517352296,0.03,2147.386,2.0,446.63105323244696
2794,2679.300191811814,0.3,2448.696,9.0,446.63105323244696
2795,484.97865047032025,-0.12,478.045,2.0,446.63105323244696
2796,588.312689291116,-0.11,581.237,2.0,446.63105323244696
2797,7.026032015056517e+17,5.72,4338.0,1.0,446.63105323244696
2798,542.823143362643,-0.15,530.746,2.0,446.63105323244696
2799,741.2304607053064,-0.15,724.739,2.0,446.63105323244696
2800,585.498768083831,-0.12,577.128,2.0,446.63105323244696
2801,505.7697512298993,-0.15,494.517,2.0,446.63105323244696
2802,1131.152855112702,-0.13,1112.1970000000001,2.0,446.63105323244696
2803,999999999999.0,999999.0,21000.0,-1.0,446.63105323244696
2804,662.2621470332424,-0.07,659.025,2.0,446.63105323244696
2805,553.3782051407372,-0.1,547.872,2.0,446.63105323244696
2806,716.1780910713635,-0.1,709.052,2.0,446.63105323244696
2807,532.5303109990501,-0.08,529.133,2.0,446.63105323244696
2808,593.7541340333281,-0.11,586.613,2.0,446.63105323244696
2809,3958.333741323376,-0.13,3892.0,2.0,446.63105323244696
2810,3644.7543823229908,-0.12,3592.646,2.0,446.63105323244696
2811,537.9062938090557,-0.07,535.277,2.0,446.63105323244696
2812,733.836557002705,-0.08,729.155,2.0,446.63105323244696
2813,766.7896504492898,-0.12,755.827,2.0,446.63105323244696
2814,5799.841892897977,-0.06,5779.0,2.0,446.63105323244696
2815,1468.7429390221678,0.08,1459.373,2.0,446.63105323244696
2816,544.177875946732,-0.11,537.633,2.0,446.63105323244696
2817,805.4044257496498,-0.09,798.907,2.0,446.63105323244696
2818,1129.562285004984,-0.18,1093.551,2.0,446.63105323244696
2819,569.3551786836747,-0.1,563.69,2.0,446.63105323244696
2820,499.06504100213294,-0.12,491.93,2.0,446.63105323244696
